"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","sex","age","educ","income","fruitsperday","vegsperday","ffq_veg_tomatoes","ffq_veg_stringbeans","ffq_veg_beans","ffq_veg_peas","ffq_veg_broccoli","ffq_veg_cauliflower","ffq_veg_cabbage","ffq_veg_carrot","ffq_veg_squash","ffq_veg_sweetpotatoes","ffq_veg_check6","ffq_veg_kale","ffq_veg_spinach","ffq_veg_lettuce","ffq_veg_celery","ffq_veg_peppers","ffq_veg_onions","ffq_veg_asparagus","ffq_veg_mushrooms","FFQ_F_grapes","ffq_fruit_bananas","ffq_fruit_canaloupe","ffq_fruit_avocado","ffq_fruit_apples","ffq_fruit_pears","ffq_fruit_oranges","ffq_fruit_grapefruit","ffq_fruit_check30","ffq_fruit_strawberries","ffq_fruit_blueberries","ffq_fruit_peaches","ffq_fruit_plums","ffq_time_First.Click","ffq_time_Last.Click","ffq_time_Page.Submit","ffq_time_Click.Count","e01","e02","e03","e04","e05","e06r","e07r","e08","check_2","m01","m02","m03","m04","m05","m06","m07r","m08","check_7","b01","b02r","b03","b04","b05r","b06","b07r","b08","b09","b10","b11","b12r","assignmentId","hitId","workerId","surv_time","surv_pay"
"2019-02-12 09:02:13","2019-02-12 09:12:00","0","0ff29345bd062ba9","100","586","1","2019-02-12 09:12:00","R_2qDDEZEg2GRZpcd","","","","",39.68,-104.96,"anonymous","EN","1","35","4","6","2","3","6","2.5","6","6","6","6","2.5","6","6","6","6","1","6","2.5","6","6","16","2.5","2.5","2.5","16","1","6","6","1","2.5","1","30","2.5","2.5","2.5","1","5.218","35.12","35.625","27","6","6","5","5","6","5","6","4","2","5","6","6","6","6","6","6","3","7","6","2","6","5","2","6","2","5","6","6","6","2","3L0KT67Y8EGIP0Q3BDIR85BQIKGYSJ","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","79a083bb5531d2e1","10","1.40"
"2019-02-12 09:07:48","2019-02-12 09:12:09","0","ecd32b1297919db6","100","260","1","2019-02-12 09:12:09","R_3HiwNjJZ4zSB514","","","","",25.98,-80.21,"anonymous","EN","1","35","2","3","0.5","1","16","2.5","2.5","2.5","1","1","2.5","2.5","6","2.5","1","6","1","16","2.5","1","6","2.5","2.5","6","16","1","16","1","1","1","1","30","2.5","1","6","2.5","10.064","40.712","42.634","35","5","3","4","5","4","3","3","5","2","5","6","6","6","4","2","2","5","7","3","2","3","3","3","3","4","5","3","3","5","3","34FNN24DCM9HJYSSZH5JFU1Y408Y5H","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","ef31ef833843677b","10","1.40"
"2019-02-12 09:09:08","2019-02-12 09:12:29","0","0a984586d65ea79a","100","200","1","2019-02-12 09:12:30","R_3htG5xcmfz268KH","","","","",31.18,-85.01,"anonymous","EN","0","25","3","4","2.5","4","30","16","6","6","30","16","6","30","6","16","6","6","6","2.5","6","6","6","2.5","6","2.5","30","6","2.5","1","30","6","16","30","6","2.5","16","2.5","0.715","29.694","30.435","27","4","5","4","5","6","4","4","4","2","6","5","5","6","4","6","3","4","7","2","4","2","3","2","3","4","3","2","4","3","3","308XBLVESI4ABDXFMW42AK8TB9FRB9","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","41f09941b678612c","10","1.40"
"2019-02-12 09:04:17","2019-02-12 09:12:35","0","ee7fed17753cee06","100","498","1","2019-02-12 09:12:35","R_10SnK93qCdWoF3t","","","","",38.79,-90.79,"anonymous","EN","1","38","2","1","1","1","6","16","1","1","1","1","1","6","1","1","6","1","1","1","1","1","1","1","1","2.5","16","1","1","6","1","6","1","30","1","1","1","1","3.759","32.549","33.579","15","7","1","7","7","7","7","7","7","2","4","4","1","4","5","1","7","7","7","7","4","4","7","4","3","4","7","7","3","7","3","3GFK2QRXX9HDUTXSKGNVUXGITS8W5G","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","936f7289389d18ce","10","1.40"
"2019-02-12 09:02:46","2019-02-12 09:12:39","0","c31abb2b8af72018","100","593","1","2019-02-12 09:12:39","R_2Xgijo3tSiWL1zf","","","","",39.97,-83.02,"anonymous","EN","1","39","6","3","2","3","16","2.5","6","2.5","6","16","2.5","6","6","16","6","16","2.5","16","16","30","30","2.5","16","1","16","2.5","1","16","6","2.5","1","30","1","2.5","2.5","1","9.212","59.368","60.464","27","7","6","2","5","2","3","6","5","2","6","6","7","7","5","5","2","6","7","5","3","1","2","3","7","3","2","6","2","7","2","3MH9DQ757WCYIMX76CRLG6MAYLBUGX","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","38560be7cf2a20ca","10","1.40"
"2019-02-12 09:09:54","2019-02-12 09:12:53","0","3927e934961184aa","100","179","1","2019-02-12 09:12:53","R_2EvlVIVHX9GmgdM","","","","",28.93,-82.49,"anonymous","EN","0","32","2","2","2","2.5","6","2.5","2.5","16","2.5","2.5","1","6","16","6","6","2.5","1","1","1","1","1","16","1","16","16","6","16","30","16","16","16","30","16","6","6","6","0.807","21.964","22.261","27","5","4","5","4","6","4","2","5","2","4","5","5","4","4","6","4","2","7","4","3","4","5","3","3","3","4","3","3","4","4","3ZQIG0FLQEGUSNC7Q758YVAH6GAVWM","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","8f980b7819889440","10","1.40"
"2019-02-12 09:09:04","2019-02-12 09:13:02","0","2a5fc28066d11bf6","100","237","1","2019-02-12 09:13:02","R_2rNoyzlsZqEkmwh","","","","",42.21,-71.84,"anonymous","EN","0","36","3","4","0.25","3","1","1","1","1","6","1","1","1","1","1","6","1","16","16","1","1","1","1","1","1","1","1","1","2.5","1","1","1","30","2.5","2.5","1","1","0.887","22.01","23.773","29","2","3","5","3","3","2","2","5","2","5","5","6","5","5","6","3","6","7","5","3","6","3","3","2","2","3","6","3","3","3","3OVHNO1VE61CS1HQA9PLRDYSNBADZV","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","166f138043b9db09","10","1.40"
"2019-02-12 09:02:13","2019-02-12 09:13:06","0","0787247745681e4c","100","652","1","2019-02-12 09:13:07","R_VVWJzXEyksazmZX","","","","",39.75,-105,"anonymous","EN","0","28","5","3","1","0.25","6","2.5","2.5","2.5","2.5","2.5","2.5","6","2.5","2.5","6","2.5","2.5","2.5","2.5","2.5","6","2.5","2.5","1","6","1","1","1","1","1","1","30","1","1","1","1","16.453","36.699","37.454","28","4","7","6","6","4","7","6","5","2","3","2","2","3","2","2","2","7","7","2","6","1","5","6","5","6","7","2","2","6","6","374TNBHA8BV6CKBQJ9TMD5WP0WVYQU","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","ab21d5fb36d98ea2","10","1.40"
"2019-02-12 09:08:44","2019-02-12 09:13:07","0","f5d674d33ecfd19d","100","262","1","2019-02-12 09:13:07","R_BRKz2B5qh3PnHm9","","","","",38.96,-77.34,"anonymous","EN","1","30","6","4","4","2","30","16","6","6","16","1","2.5","6","1","2.5","6","6","6","6","6","2.5","6","16","1","30","6","6","2.5","6","6","6","6","30","2.5","6","2.5","6","2.316","23.828","25.17","28","4","6","6","7","6","2","2","4","2","6","4","6","4","6","5","3","4","7","2","3","1","2","3","1","3","4","2","3","2","4","3PDJHANYK5GRG72HU0B0L0KVAZ76H7","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","fe11a8605eed8e7b","10","1.40"
"2019-02-12 09:08:20","2019-02-12 09:13:11","0","188120f83a6f0528","100","291","1","2019-02-12 09:13:11","R_8kXLPCS8t26e0mt","","","","",35.76,-81.33,"anonymous","EN","0","41","4","3","0.5","0.5","1","6","6","2.5","1","1","1","1","1","1","6","1","1","6","1","1","1","1","1","2.5","6","1","1","2.5","1","1","1","30","6","1","1","1","0","0","27.282","0","5","4","7","5","6","6","3","5","2","2","5","2","2","4","3","3","5","7","6","2","6","2","2","3","3","6","6","6","1","6","39OWYR0EPKR9LVLH5TIS16SBTUMYF0","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","9ec3abddf6353a89","10","1.40"
"2019-02-12 09:08:20","2019-02-12 09:13:26","0","2d483e07a61dfaf3","100","306","1","2019-02-12 09:13:26","R_1ddldNAv9kAqDTF","","","","",37.21,-93.3,"anonymous","EN","1","24","5","3","0.25","2","6","6","16","1","6","1","1","2.5","1","1","6","1","1","6","1","2.5","6","1","2.5","1","1","1","1","2.5","1","1","1","30","1","1","1","1","2.254","30.266","30.869","28","5","6","6","3","6","1","1","2","2","1","3","2","2","2","1","2","3","7","1","2","6","2","3","2","1","2","2","1","3","6","3YMTUJH0DSG36TPYB6ZA2L35P2VT4I","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","7e0d12f5963cf955","10","1.40"
"2019-02-12 09:04:38","2019-02-12 09:13:39","0","ad44a6f0cb16597d","100","541","1","2019-02-12 09:13:39","R_31RDCgknqIWBfMc","","","","",33.33,-111.99,"anonymous","EN","0","39","4","6","2","3","6","6","16","6","6","1","1","16","1","2.5","6","2.5","2.5","30","1","16","30","1","2.5","6","16","1","2.5","16","1","6","1","30","6","6","2.5","1","4.794","50.747","72.973","26","5","5","5","5","5","5","5","4","2","6","6","3","5","6","5","5","1","7","6","1","7","5","3","6","3","2","7","6","6","2","337RC3OW052EHT08MTY6PKT1896VLT","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","309668c1f6126a26","10","1.40"
"2019-02-12 09:05:15","2019-02-12 09:13:45","0","2a2adf55ef7793b2","100","509","1","2019-02-12 09:13:45","R_27eVBz3MGY8lNlK","","","","",36.31,-119.31,"anonymous","EN","0","57","3","4","2","2.5","6","6","2.5","6","2.5","1","1","16","1","6","6","1","2.5","6","6","6","6","6","6","6","16","6","6","6","6","16","6","30","6","6","6","2.5","15.668","69.466","70.623","26","5","4","7","6","7","7","7","5","2","7","7","7","4","7","3","7","1","7","7","1","7","7","1","7","1","1","4","7","3","1","3KIBXJ1WD5U8739T0H0RFSMENG4OKH","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","b1e122c83afaefe5","10","1.40"
"2019-02-12 09:09:55","2019-02-12 09:14:01","0","5e0c17e1a5b9f152","100","245","1","2019-02-12 09:14:01","R_SUa4YkE6NYuNHUd","","","","",38.7,-76.61,"anonymous","EN","1","28","2","4","2","0.5","2.5","1","2.5","1","1","1","1","6","1","2.5","6","1","1","16","6","2.5","1","1","2.5","30","16","2.5","1","6","1","1","1","30","16","16","16","1","2.492","24.987","26.153","29","3","4","5","3","3","3","2","6","2","3","2","3","2","2","5","2","5","7","2","3","3","2","3","2","6","4","2","2","3","6","3X31TUMD7XMYVHKAFFEHIWMLJ501LB","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","0d0de0a90466dd26","10","1.40"
"2019-02-12 09:02:15","2019-02-12 09:15:00","0","31eb43b0105d3c31","100","765","1","2019-02-12 09:15:01","R_3s4wc4BbnjsM2Ls","","","","",1.29,103.85,"anonymous","EN","0","33","4","3","3","0.5","16","1","16","6","2.5","30","6","2.5","30","2.5","2.5","2.5","1","30","16","6","6","6","2.5","30","6","1","6","16","6","2.5","30","16","16","30","2.5","6","0","0","2.711","0","7","3","4","7","4","7","4","5","2","1","1","2","5","4","4","2","6","7","4","6","6","6","1","4","3","2","2","4","1","4","373ERPL3YO8A7ZRWMIVNAEEFHGFTR1","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","cf9b49054b5fe923","10","1.40"
"2019-02-12 09:10:13","2019-02-12 09:15:11","0","290203d0007d02f3","100","297","1","2019-02-12 09:15:12","R_qF2KaYtrqRgYmv7","","","","",32.93,-96.97,"anonymous","EN","0","36","6","2","1","1","1","2.5","1","1","1","1","1","1","1","2.5","6","1","2.5","1","1","2.5","6","6","1","1","2.5","1","6","2.5","1","2.5","1","30","2.5","1","2.5","1","1.601","29.053","29.991","26","4","5","5","3","5","3","4","5","2","1","2","3","4","4","3","2","3","7","3","6","2","2","5","4","3","5","5","3","4","3","38YMOXR4MUZ9DXX6PZX0M3UIPNJW6W","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","27641709ea35c8f1","10","1.40"
"2019-02-12 09:09:21","2019-02-12 09:15:36","0","80b09b09231f32b3","100","374","1","2019-02-12 09:15:36","R_2fDHlLHNdH9K7m1","","","","",40.66,-73.91,"anonymous","EN","0","37","4","4","2","4","6","1","6","6","16","1","1","1","1","2.5","16","6","1","6","6","16","1","2.5","6","6","1","1","1","2.5","2.5","6","1","30","1","1","1","1","4.492","123.203","124.043","36","4","7","6","6","5","4","5","4","2","7","7","7","6","7","6","7","1","7","7","2","5","5","1","3","2","1","7","6","3","4","3TESA3PJ31AFXOOK8DYU21PDHLKMM5","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","8a5aa9433f2f6d68","10","1.40"
"2019-02-12 09:02:17","2019-02-12 09:16:09","0","cf06f6821957b18f","100","831","1","2019-02-12 09:16:10","R_3Hk25RUTeRu1ywT","","","","",33.46,-86.91,"anonymous","EN","0","34","4","3","0.5","4","16","6","6","6","16","2.5","1","30","30","1","6","30","6","1","2.5","2.5","16","1","30","1","1","1","2.5","6","1","6","1","30","1","16","1","1","2.152","57.923","59.15","34","5","6","6","5","5","5","4","7","2","6","7","6","4","5","5","4","2","7","6","4","3","3","1","3","1","1","2","3","3","5","33PPUNGG3856TB0VSAK5W2FW2C1RZF","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","524935dac41e402c","10","1.40"
"2019-02-12 09:04:12","2019-02-12 09:16:25","0","ccd6d0b9148d0994","100","732","1","2019-02-12 09:16:25","R_9mEmBc4UUrCm3RL","","","","",45.58,-122.68,"anonymous","EN","1","51","5","1","0.25","0.25","1","1","1","1","1","1","1","1","1","1","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","30","1","1","1","1","34.978","62.326","63.581","29","1","4","1","4","1","1","1","4","2","1","1","1","1","1","1","1","7","7","6","7","2","2","7","4","4","7","4","4","6","4","31JLPPHS2UU2B51MFB8SY65CCUJ3OM","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","91b9bfba0f4b2f85","10","1.40"
"2019-02-12 09:04:46","2019-02-12 09:16:38","0","ecb7170e6b576fb9","100","711","1","2019-02-12 09:16:38","R_1dEsDmCIyR5Uaxx","","","","",41.87,-103.66,"anonymous","EN","1","26","3","4","1.5","2","6","1","6","1","16","6","1","6","1","1","6","1","6","6","2.5","1","6","1","2.5","1","30","1","6","16","1","6","1","30","1","1","1","1","2.01","28.441","29.473","33","4","5","5","4","4","5","3","6","2","6","6","5","6","5","6","5","2","7","5","2","6","5","2","7","3","5","7","5","6","3","3OLQQLKKNSPRKSQMOIXJ91SN4PYEJ4","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","5df27b587c37a7f1","10","1.40"
"2019-02-12 09:02:08","2019-02-12 09:16:39","0","ce4dfd00359a8f27","100","870","1","2019-02-12 09:16:39","R_2XoqEUxfEjoneFc","","","","",30.49,-84.32,"anonymous","EN","1","27","3","3","1","3","16","1","16","2.5","2.5","2.5","2.5","1","1","2.5","6","1","6","6","2.5","16","16","2.5","2.5","1","2.5","1","6","1","1","1","1","30","1","1","1","1","1.176","47.953","49.091","28","4","5","5","3","5","5","3","2","2","5","6","6","5","5","6","4","4","7","6","3","5","5","2","5","3","4","5","3","4","3","3YDTZAI2WXG2X9DP9NF0WFKAXJ514I","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","56cfd6d3491d714b","10","1.40"
"2019-02-12 09:09:07","2019-02-12 09:16:52","0","faa4c6003f1852b1","100","464","1","2019-02-12 09:16:52","R_2rHGIgAl96v0bPw","","","","",41.85,-87.63,"anonymous","EN","1","31","6","3","0.25","3","6","6","2.5","1","16","6","1","1","1","1","6","1","1","6","2.5","16","16","1","2.5","1","1","1","2.5","1","1","1","1","30","2.5","2.5","1","1","1.339","26.119","27.521","16","4","5","6","5","5","6","2","1","2","5","6","6","5","5","5","7","6","7","7","1","7","6","1","6","1","7","6","5","3","3","39L1G8WVWQRHFDUL99AHMAS4JJ913X","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","e6cfc77f6966b361","10","1.40"
"2019-02-12 09:03:14","2019-02-12 09:17:44","0","0b0336f1c056dbc4","100","870","1","2019-02-12 09:17:45","R_xyjkhFMH8s5icLf","","","","",44.97,-93.28,"anonymous","EN","0","29","2","1","1.5","1.5","1","6","6","1","1","1","1","16","1","1","6","1","1","6","1","1","6","1","1","6","16","1","1","1","1","6","1","30","2.5","2.5","1","1","2.201","32.5","33.275","26","7","7","7","7","7","7","1","7","2","1","7","7","7","7","7","7","7","7","7","1","7","7","1","7","1","7","1","7","7","1","3NL0RFNU0FN43AZBHXLI1UG96P4K43","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","d57bfa50a424c523","10","1.40"
"2019-02-12 09:10:16","2019-02-12 09:17:50","0","e3cf16054ad553ee","100","454","1","2019-02-12 09:17:51","R_8IB2didUKeSd0M9","","","","",27.63,-97.31,"anonymous","EN","1","28","2","1","1","2","2.5","1","2.5","6","30","1","1","30","1","1","6","1","1","1","1","2.5","2.5","1","2.5","1","2.5","1","1","1","1","1","1","30","2.5","1","1","1","1.369","23.439","24.754","30","5","5","5","5","7","5","5","4","2","5","6","5","5","5","5","6","2","7","6","2","6","6","2","6","2","6","6","6","6","2","33NF62TLXJ2U6SIWK48M7W5SOMUJKT","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","003558de890b229e","10","1.40"
"2019-02-12 09:13:20","2019-02-12 09:17:59","0","b1d3a5836a869741","100","279","1","2019-02-12 09:17:59","R_2tDRsRoS6sCcNir","","","","",43.17,-76.17,"anonymous","EN","0","31","3","3","2","3","6","2.5","2.5","2.5","6","2.5","2.5","1","2.5","2.5","6","2.5","2.5","6","2.5","2.5","6","2.5","2.5","1","6","1","2.5","6","2.5","6","1","30","1","1","2.5","2.5","1.644","32.298","37.895","29","4","6","3","3","5","2","2","4","2","3","5","2","5","6","5","5","2","7","6","5","3","3","2","5","2","4","5","5","6","2","3H0W84IWBK28IG9ZWN6SBSEEE6SRE9","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","64814f02a4d85414","10","1.40"
"2019-02-12 09:09:28","2019-02-12 09:18:16","0","0a984586d65ea79a","100","527","1","2019-02-12 09:18:16","R_12yHZ8UadEOD1aU","","","","",31.18,-85.01,"anonymous","EN","1","26","5","3","2","3","2.5","2.5","2.5","6","6","30","2.5","30","6","6","6","6","16","30","6","16","16","16","2.5","2.5","16","16","16","30","16","16","6","30","6","16","16","2.5","1.638","13.421","14.773","41","5","5","5","4","5","4","3","6","2","7","6","7","5","5","4","4","3","7","4","3","4","3","3","2","1","3","2","4","3","2","3137ONMDKG5HTQ0LGCCGCO07CXHEG0","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","9f6540cc08b64660","10","1.40"
"2019-02-12 09:09:45","2019-02-12 09:18:17","0","c0e6774e2ecaf12b","100","511","1","2019-02-12 09:18:18","R_8nRIOKFN8L1KpMt","","","","",44.45,-89.54,"anonymous","EN","1","43","4","5","1","3","16","2.5","1","1","1","1","1","1","1","1","6","1","1","30","1","1","2.5","1","2.5","1","1","1","1","1","1","2.5","1","30","2.5","1","1","1","2.571","41.869","45.346","26","3","6","6","6","6","6","3","2","2","5","6","5","3","6","6","3","3","7","6","2","6","3","3","5","3","5","6","6","5","2","3N2BF7Y2VQUT5AN9HGIHAWHH0ZLMHW","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","262970ea766847f2","10","1.40"
"2019-02-12 09:09:23","2019-02-12 09:18:24","0","092c8b6294a088c2","100","540","1","2019-02-12 09:18:25","R_28OpnsV5oR71qwK","","","","",32.52,-96.81,"anonymous","EN","1","36","2","3","0.5","1.5","16","1","16","1","2.5","1","1","1","1","1","6","1","1","6","1","1","1","1","1","1","1","1","1","6","1","2.5","1","30","1","1","1","1","4.166","51.362","70.827","29","2","4","4","3","2","6","4","4","2","3","4","2","6","4","2","1","4","7","3","2","6","3","2","6","5","6","6","3","6","2","3BWI6RSP7G9Y0XPKN98M6BNEDUYE7X","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","128501414fca7093","10","1.40"
"2019-02-12 09:14:50","2019-02-12 09:18:50","0","035c9163593657d1","100","240","1","2019-02-12 09:18:51","R_31pihZKLgSmc0Sc","","","","",10.31,123.89,"anonymous","EN","1","25","3","3","1","0.5","1","1","1","1","1","1","1","1","2.5","1","6","1","1","1","1","6","6","1","1","1","6","1","1","30","1","1","1","30","1","1","1","1","1.36","1.36","18.611","1","4","7","4","7","7","6","3","2","2","4","6","5","7","5","6","6","6","7","7","1","7","5","1","7","2","7","6","7","7","2","3BDCF01OGXUVLNVDR4LQWJXVQQ8YL5","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","baeeb43c2875e25d","10","1.40"
"2019-02-12 09:14:47","2019-02-12 09:19:01","0","a596e7f98f37382e","100","253","1","2019-02-12 09:19:01","R_Dw2sXHysvxzqGA1","","","","",37,-91.94,"anonymous","EN","1","30","4","3","1.5","3","16","6","2.5","1","6","2.5","2.5","6","1","1","6","1","2.5","6","2.5","16","16","1","2.5","2.5","6","2.5","1","6","1","6","6","30","2.5","1","2.5","1","0","0","31.57","0","3","5","5","6","2","6","2","3","2","6","5","3","3","3","3","6","6","7","6","2","6","6","1","6","2","6","6","6","6","2","3HMIGG0U4L606GBUXFCMREBP6Q9Y8J","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","be23524e88099d7f","10","1.40"
"2019-02-12 09:12:46","2019-02-12 09:19:19","0","9e86d7c9fa6b4053","100","393","1","2019-02-12 09:19:19","R_3nT8JIkMRQ3SVGs","","","","",33.11,-117.07,"anonymous","EN","0","47","4","4","1.5","2","6","2.5","2.5","1","6","2.5","2.5","2.5","6","1","6","2.5","1","1","1","1","16","2.5","6","2.5","30","1","6","2.5","2.5","1","1","30","1","6","2.5","2.5","2.53","38.98","40.437","29","3","6","6","2","5","3","2","5","2","4","5","3","5","5","4","4","4","7","4","3","5","3","3","4","2","3","4","3","2","3","3SUWZRL0MYDFWXBF4Z3U0XNIIJEE6Y","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","dd2560ed92eb8966","10","1.40"
"2019-02-12 09:12:12","2019-02-12 09:19:31","0","6335f20ce426450e","100","438","1","2019-02-12 09:19:31","R_QlwRI82RimGK2op","","","","",31.15,-99.34,"anonymous","EN","0","31","3","4","3","4","30","6","16","1","16","16","2.5","6","1","1","6","1","16","30","6","1","1","1","6","16","30","2.5","1","16","6","30","2.5","30","16","2.5","2.5","2.5","1.883","31.062","31.701","28","3","5","7","3","6","6","2","5","2","5","6","6","7","6","5","5","6","7","6","1","6","3","3","6","2","5","5","6","5","3","3SKRO2GZ71RNBB2SUF2G3W96U5UK1Q","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","d66a7475615ac2bd","10","1.40"
"2019-02-12 09:11:40","2019-02-12 09:19:42","0","9202f7a8c1a96fc0","100","481","1","2019-02-12 09:19:42","R_823tvmJhBYgXbjP","","","","",43.31,-85.1,"anonymous","EN","1","38","3","3","1","1","2.5","1","1","1","1","2.5","2.5","1","1","1","6","1","1","1","1","2.5","2.5","2.5","1","2.5","2.5","2.5","1","2.5","1","1","1","30","1","1","1","1","1.715","24.564","25.482","28","2","7","4","6","5","7","6","5","2","7","7","7","6","7","5","1","2","7","7","7","7","7","1","6","2","7","7","7","7","2","3SKRO2GZ71RNBB2SUF2G3W96U5V1K8","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","9fc1059122ff1e01","10","1.40"
"2019-02-12 09:13:51","2019-02-12 09:20:08","0","a0033f7c79e1fe1b","100","377","1","2019-02-12 09:20:09","R_25XU3h8BHc06MWg","","","","",39.15,-84.6,"anonymous","EN","0","42","4","3","1.5","4","16","6","2.5","1","2.5","2.5","6","6","2.5","1","6","2.5","16","16","16","16","30","2.5","16","2.5","2.5","1","16","2.5","1","2.5","1","30","6","6","2.5","1","49.515","80.536","81.692","26","5","4","5","5","4","4","5","5","2","6","7","7","6","6","6","2","4","7","6","1","6","4","2","7","2","2","6","6","6","1","3HVVDCPGTESJ403I0DNHIA7CK3UYT8","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","f03d23cbbe03534f","10","1.40"
"2019-02-12 09:12:57","2019-02-12 09:20:14","0","9994ced446a1f7cd","100","436","1","2019-02-12 09:20:14","R_eX6H0MrpxkS38vT","","","","",41.78,-87.78,"anonymous","EN","0","42","5","6","2","1.5","2.5","2.5","6","1","6","6","1","1","1","1","6","1","1","6","6","6","16","16","6","2.5","30","1","6","6","6","1","1","30","2.5","2.5","2.5","1","4.077","39.836","40.657","28","5","3","5","3","7","6","2","5","2","5","6","2","5","3","6","6","6","5","6","2","7","5","2","6","2","5","7","6","5","3","3QY5DC2MXRKS4M1CVSL3YLMYX6BUFY","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","6597b7e2e16ab229","10","1.40"
"2019-02-12 09:13:32","2019-02-12 09:20:56","0","d79949757cade171","100","443","1","2019-02-12 09:20:56","R_b3FPJl19n4CP9fj","","","","",32.91,-97.43,"anonymous","EN","0","39","4","3","2","2","2.5","1","1","1","6","6","1","1","1","2.5","6","1","1","6","2.5","6","1","1","1","16","6","1","16","2.5","6","6","1","30","2.5","1","1","1","3.428","46.717","47.479","26","3","5","5","5","5","2","3","6","2","3","5","3","4","4","4","5","3","7","3","5","3","3","1","6","2","5","6","2","5","2","3RGU30DZTA8PWGIZ5GL2M9XWDRPJMY","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","df2b056b37373cbc","10","1.40"
"2019-02-12 09:02:52","2019-02-12 09:20:58","0","37c4ee5d68e73511","100","1086","1","2019-02-12 09:20:59","R_1l4WBeVleotw9p7","","","","",25.49,-80.43,"anonymous","EN","0","30","6","5","2.5","1.5","16","16","16","6","16","2.5","2.5","16","1","30","6","1","1","6","6","16","2.5","6","6","1","30","2.5","6","30","16","16","2.5","30","16","2.5","16","1","7.802","55.989","58.004","28","4","4","6","5","5","3","5","6","2","6","4","6","4","6","6","5","3","7","2","1","2","4","1","3","1","2","4","2","3","2","3EF8EXOTT1VS0RWACU242H9TFGV1J9","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","8cf92e5ce0a1d137","10","1.40"
"2019-02-12 09:02:53","2019-02-12 09:21:12","0","8472ef8b37c87c2a","100","1098","1","2019-02-12 09:21:12","R_1lcKWeuze473M1Y","","","","",10.97,-74.78,"anonymous","EN","1","18","5","4","2","2","16","6","16","1","1","2.5","1","6","16","1","6","6","6","1","1","2.5","6","2.5","6","16","16","1","16","6","2.5","2.5","16","30","6","1","1","2.5","0.995","23.762","25.491","15","3","5","3","3","5","6","3","5","2","5","5","6","6","6","5","3","2","7","5","5","5","5","2","3","3","3","5","3","3","2","3S06PH7KSR4FX5WI2YGTZJEGAWY1DV","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","c64629eb7f5d1a86","10","1.40"
"2019-02-12 09:17:48","2019-02-12 09:21:38","0","32f88ce6a8dc314f","100","230","1","2019-02-12 09:21:39","R_1qgtCrxjtdxGu3V","","","","",31.28,-81.53,"anonymous","EN","1","29","4","2","1.5","2","16","6","6","6","1","1","2.5","2.5","2.5","2.5","6","1","1","16","2.5","2.5","6","2.5","1","1","2.5","1","1","2.5","1","2.5","1","30","2.5","1","1","1","2.106","24.69","25.597","29","5","4","6","5","5","5","5","5","2","5","6","6","5","5","6","5","3","7","5","2","6","3","1","6","1","3","5","3","3","2","3ZSY5X72NXBUU7MOQ19OG48SI8YROD","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","15930c2c9f429656","10","1.40"
